filename,ref_pc,pipeline_pc,n_condensates,pipeline_cond_density,pipeline_dilute_density,pipeline_background,error_pct
20240525_JABr_4arm_40uMDFHBI_Sample2_3_3.tif,8.954560624723811,18.07046693410244,6,913.5249887438091,50.55348,86.0,101.80182692838484
20240525_JABr_4arm_40uMDFHBI_Sample2_4_1.tif,48.97101389018866,141.031159726228,7,4090.3887792500705,29.00344,121.0,187.9890541830983
20240525_JABr_4arm_40uMDFHBI_Sample2_4_2.tif,10.58831118603611,22.98214069467364,4,1413.5216194968552,61.50522000000001,87.0,117.05199526986456
20240525_JABr_4arm_40uMDFHBI_Sample3_1_1.tif,15.98262405419244,16.25695317069419,13,1037.8204804045513,63.83856,88.0,1.7164210055343732
20240525_JABr_4arm_40uMDFHBI_Sample3_1_2.tif,34.48335739351029,37.58765368209709,4,2769.9349347456023,73.69268,81.0,9.002302917206737
20240525_JABr_4arm_40uMDFHBI_Sample3_1_3.tif,13.230345379693317,13.898935258216378,10,670.5671965317919,48.24594,90.0,5.0534574822910585
20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1.tif,14.712897909291158,24.739342934189153,6,1530.5865331107402,61.86852,97.0,68.1473159585123
20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2.tif,9.460469834651525,16.140455858656754,14,827.6761202495746,51.27959999999999,93.0,70.60945323812543
20240525_JABr_4arm_40uMDFHBI_Sample3_2_2.tif,15.640667099211765,53.19409765028911,10,3202.2080790467885,60.19856000000001,87.0,240.10120740291123
20240525_JABr_4arm_40uMDFHBI_Sample3_3_1.tif,34.41142119413676,9.37982428281202,2,520.0793650793651,55.44660000000001,94.0,-72.74211887415386
20240525_JABr_4arm_40uMDFHBI_Sample3_3_2.tif,44.65876360647932,105.08212269666423,6,5885.471052631579,56.008300000000006,90.0,135.30011628315296
20240525_JABr_4arm_40uMDFHBI_Sample3_3_3.tif,12.510923770211363,16.36566861542592,11,1011.0922824302135,61.781299999999995,88.0,30.811032950202645
20240525_JABr_4arm_40uMDFHBI_Sample3_3_4.tif,7.829257194584854,9.898137744310953,21,570.3180272108843,57.618719999999996,92.0,26.424991519719782
20240525_JABr_4arm_40uMDFHBI_Sample3_4_1.tif,49.86352854906655,114.968123347985,1,6033.699565487275,52.481500000000004,94.0,130.5655590234743
20240525_JABr_4arm_40uMDFHBI_Sample3_4_2.tif,10.090033792327093,7.75357818274179,8,314.8096958747365,40.601859999999995,114.0,-23.156073187406438
20240525_JABr_4arm_40uMDFHBI_Sample3_4_3.tif,43.59617981473059,69.67426607131424,4,6483.752032520325,93.05806000000001,93.0,59.81736557516491
20240525_JABr_4arm_40uMDFHBI_Sample3_4_4.tif,34.96013642299769,143.4973148195347,5,8610.734312416555,60.00624,89.0,310.4598251085153
