label,area,centroid-0,centroid-1,mean_intensity,z
2,1023.0,93.52883675464321,8.544477028347996,575.3235581622679,14
3,1276.0,138.84561128526647,161.61442006269593,599.1998432601881,14
4,760.0,153.06710526315788,97.10394736842105,422.7526315789474,14
1,11137.0,77.38951243602406,110.89207147346683,560.3461434856783,15
2,1008.0,94.22718253968254,8.827380952380953,580.7619047619048,15
3,1300.0,138.61615384615385,161.48,608.2969230769231,15
4,843.0,152.72716488730723,96.72716488730724,427.20996441281136,15
1,10814.0,77.2922137969299,111.62465322729794,554.2338635102644,16
2,990.0,95.55050505050505,9.409090909090908,579.4525252525252,16
3,1301.0,138.47809377401998,161.59108378170637,613.4304381245196,16
4,923.0,152.3889490790899,96.66197183098592,436.72914409534127,16
1,10382.0,77.33847042958968,112.29965324600269,547.1329223656328,17
2,1100.0,97.93,9.888181818181819,567.6690909090909,17
3,1304.0,138.53680981595093,161.54984662576686,604.6418711656441,17
4,999.0,152.13813813813815,96.71471471471472,433.11211211211213,17
1,9942.0,77.25638704486019,112.67471333735666,537.7299336149669,18
2,1084.0,98.82011070110701,10.009225092250922,548.1226937269373,18
3,1291.0,138.54841208365607,161.6584043377227,590.0999225406662,18
4,1052.0,151.89448669201522,97.36501901140684,432.42015209125475,18
1,9323.0,77.24348385712753,113.18170116915157,520.2435911187385,19
2,1000.0,100.496,10.072,517.415,19
3,1255.0,138.67649402390438,161.92589641434262,559.9513944223107,19
4,1108.0,151.58483754512636,98.17870036101083,424.86462093862815,19
1,8260.0,77.23825665859565,114.02058111380146,502.46234866828087,20
2,951.0,99.46056782334385,10.036803364879075,491.0273396424816,20
3,1217.0,139.00821692686935,162.13475760065737,543.6984387838949,20
4,1137.0,151.39138082673702,98.47845206684256,423.49692172383465,20
1,6598.0,76.4715065171264,116.22143073658684,486.97377993331315,21
2,982.0,99.68126272912424,10.164969450101832,466.1099796334012,21
3,1146.0,139.38743455497382,162.57766143106457,517.2015706806283,21
4,1117.0,151.39570277529097,98.83527305282006,413.0170098478066,21
1,5092.0,73.54399057344855,121.85997643362137,451.31421838177533,22
2,803.0,98.01494396014944,9.672478206724781,448.8244084682441,22
3,1074.0,140.17504655493482,162.87895716945997,487.1880819366853,22
4,1093.0,151.41079597438244,98.7612076852699,408.4684354986276,22
1,3371.0,67.00622960545832,127.71225155740136,423.58113319489763,23
2,429.0,95.05827505827506,8.491841491841491,432.94871794871796,23
3,954.0,140.69182389937106,163.6488469601677,446.730607966457,23
4,1044.0,151.48275862068965,99.23180076628353,398.13026819923374,23
1,2280.0,64.35745614035088,129.25526315789475,384.45175438596493,24
2,199.0,97.94472361809045,7.738693467336684,438.70854271356785,24
3,822.0,140.76277372262774,164.50973236009733,395.5206812652068,24
4,890.0,151.60337078651685,100.16404494382023,385.0280898876405,24
1,311.0,62.244372990353696,100.81993569131832,348.10932475884243,25
2,63.0,101.95238095238095,9.095238095238095,402.73015873015873,25
3,561.0,139.25133689839572,165.96613190730838,355.36720142602496,25
4,794.0,152.0,100.97607052896726,349.7896725440806,25
2,10.0,105.1,8.5,378.7,26
3,159.0,131.76100628930817,167.52201257861634,310.7672955974843,26
4,629.0,152.02384737678855,103.79014308426073,316.2289348171701,26
3,55.0,131.03636363636363,168.76363636363635,272.6363636363636,27
4,415.0,153.02409638554218,103.46987951807229,284.8024096385542,27
4,215.0,153.67441860465115,106.6,259.3953488372093,28
