label,area,centroid-0,centroid-1,mean_intensity,z
21,8892.0,1305.4791947818264,312.9166666666667,148.03261358524517,24
22,229.0,1258.4410480349345,1577.1004366812226,596.5545851528384,24
23,371.0,1277.7762803234502,1603.7412398921833,504.80592991913744,24
24,2531.0,1289.6791781904385,749.8312919794547,159.29395495851443,24
25,336.0,1304.6815476190477,1594.544642857143,722.6488095238095,24
26,5624.0,1416.8938477951635,1062.4799075391181,153.37980085348505,24
27,8626.0,1490.8644794806398,1087.0188963598423,150.4249942035706,24
28,313.0,1472.4313099041533,366.6549520766773,621.7667731629393,24
29,251.0,1508.1195219123506,411.2151394422311,540.6294820717131,24
30,4144.0,1563.6964285714287,999.5301640926641,181.7958494208494,24
31,174.0,1604.0229885057472,548.7758620689655,411.4425287356322,24
32,1827.0,1649.96004378763,557.2660098522167,842.5971538040503,24
33,557.0,1791.9892280071813,290.7630161579892,267.9748653500898,24
1,1463.0,14.323308270676693,474.41763499658236,639.2118933697881,25
2,3448.0,243.0185614849188,349.3517981438515,736.715777262181,25
3,459.0,604.7429193899782,883.0588235294117,636.7472766884532,25
4,83.0,610.9879518072289,840.6024096385543,261.6024096385542,25
5,241.0,631.2946058091286,843.4315352697096,645.4398340248963,25
6,209.0,692.8325358851674,1255.4545454545455,300.53588516746413,25
7,336.0,717.5565476190476,1280.3392857142858,404.5267857142857,25
8,268.0,755.2014925373135,1258.402985074627,461.20522388059703,25
9,6773.0,844.2295880702791,719.9660416359072,147.54495792115753,25
10,11058.0,891.0033459938506,533.6996744438416,168.3909386869235,25
11,6352.0,911.9437972292192,694.6350755667506,148.02361460957178,25
12,467.0,885.458244111349,1042.353319057816,719.0128479657387,25
13,505.0,1053.6019801980199,476.5742574257426,384.5564356435644,25
14,1385.0,1067.9516245487364,700.1971119133574,233.5292418772563,25
15,606.0,1062.2458745874587,425.93399339933995,476.5759075907591,25
16,533.0,1071.514071294559,461.8574108818011,330.10694183864916,25
17,573.0,1147.0314136125655,441.7958115183246,484.91273996509597,25
18,9733.0,1303.809205794719,315.86273502517207,150.30412000410973,25
19,191.0,1258.6649214659685,1576.6649214659685,573.3141361256545,25
20,336.0,1277.9910714285713,1603.0892857142858,548.3690476190476,25
21,6891.0,1331.1944565375127,701.1433754172109,152.0941808155565,25
22,284.0,1304.4929577464789,1594.119718309859,670.2323943661971,25
23,5356.0,1419.9619118745331,1065.785847647498,154.60660941000748,25
24,7444.0,1486.018538420204,1084.111096184847,151.8126007522837,25
25,309.0,1472.1132686084143,367.18446601941747,503.8932038834951,25
26,146.0,1477.2054794520548,407.93835616438355,229.5205479452055,25
27,5495.0,1524.5282984531393,1141.6999090081893,159.249135577798,25
28,289.0,1508.2145328719723,411.7820069204152,393.75086505190313,25
29,4149.0,1564.649795131357,998.644974692697,181.236442516269,25
30,133.0,1570.563909774436,582.1353383458646,570.7744360902255,25
31,195.0,1602.6564102564103,548.8358974358974,367.8410256410256,25
32,1857.0,1649.3651050080775,557.0910070005385,861.2218632202477,25
33,567.0,1791.8783068783068,291.41446208112876,265.4973544973545,25
1,1531.0,14.044415414761593,474.625081645983,704.0698889614631,26
2,2107.0,227.36687233032748,262.9496915045088,255.53630754627432,26
3,3937.0,245.49047498094995,349.99745999492,644.4434848869698,26
4,1563.0,266.914267434421,244.09021113243762,229.55470249520152,26
5,5421.0,310.66279284264897,1223.9607083563917,140.6312488470762,26
6,6201.0,514.1623931623932,1303.3739719400096,141.93855829704887,26
