filename,ref_pc,pipeline_pc,ref_cond_density,ref_dilute_density,pipeline_cond_density,pipeline_dilute_density,pipeline_background,error_pct
20240525_JABr_4arm_40uMDFHBI_Sample1_1_1.tif,13.97880584853668,15.574404295099535,1056.5943940643033,75.58545454545454,973.7295113505194,62.52114,84.0,11.414411673296716
20240525_JABr_4arm_40uMDFHBI_Sample1_1_2.tif,9.754849353566142,10.678288924818636,805.4756472136902,82.57181818181819,638.4745428665279,59.79184,77.0,9.466466757017695
20240525_JABr_4arm_40uMDFHBI_Sample1_1_3.tif,23.95942298837571,54.81293336553637,2310.7556594670823,96.44454545454543,2998.8671085858587,54.71094000000001,80.0,128.7740125967546
20240525_JABr_4arm_40uMDFHBI_Sample1_1_4.tif,15.368630041050425,21.408657404326085,1942.7904379347503,126.41272727272728,1089.4176394293127,50.88678,97.0,39.301013474476434
20240525_JABr_4arm_40uMDFHBI_Sample1_2_1.tif,9.436312316978904,10.638441451301848,652.6067813765183,69.1590909090909,674.8454908555813,63.43462,92.0,12.73939536909915
20240525_JABr_4arm_40uMDFHBI_Sample1_2_2.tif,6.143441593129492,6.7015812958142815,398.6702647657841,64.89363636363636,421.7532963219986,62.93340000000001,91.0,9.085130772773747
20240525_JABr_4arm_40uMDFHBI_Sample1_2_3.tif,2.6881524872483173,2.7590834844136567,181.2352406902816,67.42,171.81370192307693,62.272020000000005,85.0,2.638652290069552
20240525_JABr_4arm_40uMDFHBI_Sample1_2_4.tif,12.988078213856978,19.18149515422724,898.3263333333333,69.16545454545455,1173.7544351073764,61.19202,95.0,47.68539916677207
20240525_JABr_4arm_40uMDFHBI_Sample1_2_5.tif,13.025554481313527,13.764710556234354,892.8780768677127,68.54818181818182,732.0499779832672,53.183099999999996,95.0,5.674661113131271
20240525_JABr_4arm_40uMDFHBI_Sample1_3_1.tif,28.35924866773823,13.847774889557709,2430.1555806087936,85.69181818181818,905.2636639676114,65.3725,79.0,-51.17016303287654
20240525_JABr_4arm_40uMDFHBI_Sample1_3_2.tif,20.144849891967915,19.682478738487827,1336.2811473338388,66.33363636363636,1018.3521611001964,51.739020000000004,93.0,-2.2952325579970854
20240525_JABr_4arm_40uMDFHBI_Sample1_3_3.tif,16.059556467706404,22.482501406150202,1416.131689322351,88.18,1837.61129928194,81.73518000000001,82.0,39.99453503812183
20240525_JABr_4arm_40uMDFHBI_Sample1_3_4.tif,11.037845133235484,9.3731230125828,828.7816190313196,75.08545454545454,467.95991505176534,49.92572,96.0,-15.081948519463506
20240525_JABr_4arm_40uMDFHBI_Sample1_3_5.tif,8.479950265759351,9.891926898799708,765.7626361351578,90.30272727272728,544.9974930362117,55.09518,93.0,16.650765497312968
20240525_JABr_4arm_40uMDFHBI_Sample1_3_6.tif,29.79007162698103,34.03127044923728,1907.2687130925149,64.02363636363637,1882.5595149715416,55.31852,95.0,14.23695409451441
20240525_JABr_4arm_40uMDFHBI_Sample2_1_1.tif,17.597102704429496,22.448627379795607,1638.4662328094305,93.11,1349.4058486465126,60.11083999999999,81.0,27.570019660934854
20240525_JABr_4arm_40uMDFHBI_Sample2_1_2.tif,25.5438146325362,80.54223676999672,4649.322587866577,182.01363636363635,5195.512293806411,64.50667999999999,87.0,215.31013644065044
20240525_JABr_4arm_40uMDFHBI_Sample2_1_3.tif,12.993079086486617,20.82941514925651,1122.8028352037802,86.41545454545455,1139.8355875636746,54.72240000000001,87.0,60.31161675079798
20240525_JABr_4arm_40uMDFHBI_Sample2_3_1.tif,31.465470008669563,34.00565883722445,2643.1280857009783,84.00090909090909,1805.7106859542698,53.100300000000004,86.0,8.072940998036897
20240525_JABr_4arm_40uMDFHBI_Sample2_3_2.tif,9.030859842232376,13.532060325542377,695.1381215469613,76.97363636363636,932.6390700786085,68.9207,86.0,49.84243540421651
20240525_JABr_4arm_40uMDFHBI_Sample2_3_3.tif,8.954560624723811,12.071846412034269,733.6390114739629,81.9290909090909,610.2738461538462,50.55348,86.0,34.81226961268806
20240525_JABr_4arm_40uMDFHBI_Sample2_4_1.tif,48.97101389018866,116.99519798387463,2407.3260046346013,49.158181818181816,3393.263205013429,29.00344,121.0,138.9070364077445
20240525_JABr_4arm_40uMDFHBI_Sample2_4_2.tif,10.58831118603611,17.35596007716325,896.541185334003,84.67272727272727,1067.482142857143,61.50522000000001,87.0,63.91622584772849
20240525_JABr_4arm_40uMDFHBI_Sample3_1_1.tif,15.98262405419244,10.949681639216854,1145.6926108374385,71.68363636363637,699.0119083060434,63.83856,88.0,-31.49008822274953
20240525_JABr_4arm_40uMDFHBI_Sample3_1_2.tif,34.48335739351029,28.12707065961958,2649.01151496946,76.82,2072.7592174567344,73.69268,81.0,-18.43291145161797
20240525_JABr_4arm_40uMDFHBI_Sample3_1_3.tif,13.230345379693317,12.0129312914338,911.7151277013752,68.91090909090909,579.5751623106376,48.24594,90.0,-9.20168032898123
20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-1.tif,14.712897909291158,20.502601113531316,1205.06659094136,81.90545454545455,1268.4655870445345,61.86852,97.0,39.35120898639537
20240525_JABr_4arm_40uMDFHBI_Sample3_2_1-2.tif,9.460469834651525,12.331706666261143,615.4207635983264,65.05181818181818,632.3649851632048,51.27959999999999,93.0,30.349833378178936
20240525_JABr_4arm_40uMDFHBI_Sample3_2_2.tif,15.640667099211765,39.46495707995824,2326.591887372566,148.75272727272727,2375.733586675291,60.19856000000001,87.0,152.32272274337413
20240525_JABr_4arm_40uMDFHBI_Sample3_3_1.tif,34.41142119413676,29.343098807575924,3641.3227414330217,105.81727272727272,1626.9750623441396,55.44660000000001,94.0,-14.728605244076368
20240525_JABr_4arm_40uMDFHBI_Sample3_3_2.tif,44.65876360647932,60.63010870723478,4053.351181552081,90.76272727272728,3395.789317507418,56.008300000000006,90.0,35.76307047255169
20240525_JABr_4arm_40uMDFHBI_Sample3_3_3.tif,12.510923770211363,12.457318874438863,1009.642921823121,80.7009090909091,769.6293545773697,61.781299999999995,88.0,-0.4284647301595228
20240525_JABr_4arm_40uMDFHBI_Sample3_3_4.tif,7.829257194584854,5.759699107062909,540.0977488151659,68.98454545454545,331.8664901341078,57.618719999999996,92.0,-26.433645441528803
20240525_JABr_4arm_40uMDFHBI_Sample3_4_1.tif,49.86352854906655,81.05491466886139,4342.524040377208,87.08818181818182,4253.883504193849,52.481500000000004,94.0,62.55350759844841
