label,area,centroid-0,centroid-1,mean_intensity,z
26,60.0,71.11666666666666,96.9,273.76666666666665,27
27,17.0,69.82352941176471,97.70588235294117,332.52941176470586,27
28,6.0,73.83333333333333,108.16666666666667,254.5,27
15,158.0,105.10126582278481,92.62025316455696,549.5949367088608,28
16,211.0,56.26066350710901,189.92417061611374,618.5592417061612,28
18,166.0,88.42771084337349,175.16265060240963,494.62048192771084,28
19,145.0,51.95862068965517,207.4551724137931,211.24137931034483,28
20,6.0,54.5,200.5,218.16666666666666,28
21,7.0,54.857142857142854,199.28571428571428,233.42857142857142,28
22,4.0,58.75,83.75,316.75,28
23,183.0,54.60655737704918,81.01092896174863,276.53551912568304,28
26,98.0,69.06122448979592,95.56122448979592,254.87755102040816,28
28,16.0,72.6875,105.125,250.125,28
29,3.0,47.0,81.66666666666667,248.33333333333334,28
30,10.0,50.4,74.5,210.7,28
31,5.0,53.2,90.4,257.0,28
32,14.0,55.5,72.57142857142857,209.42857142857142,28
33,1.0,53.0,215.0,184.0,28
34,45.0,62.46666666666667,89.93333333333334,240.22222222222223,28
35,1.0,56.0,215.0,185.0,28
36,4.0,72.25,109.75,232.0,28
37,10.0,73.3,138.6,239.5,28
38,6.0,87.16666666666667,107.0,546.6666666666666,28
39,1.0,100.0,112.0,180.0,28
15,180.0,103.88333333333334,93.62222222222222,392.3222222222222,29
16,164.0,56.048780487804876,190.1280487804878,562.0426829268292,29
18,111.0,87.6036036036036,175.18018018018017,395.2972972972973,29
19,160.0,53.23125,207.0875,199.0,29
20,13.0,55.07692307692308,200.15384615384616,206.46153846153845,29
21,14.0,54.42857142857143,197.78571428571428,281.2142857142857,29
23,104.0,54.5,80.3076923076923,243.35576923076923,29
26,147.0,67.1360544217687,98.2312925170068,228.36054421768708,29
28,69.0,68.92753623188406,106.20289855072464,216.02898550724638,29
29,3.0,47.333333333333336,81.66666666666667,201.66666666666666,29
30,53.0,49.264150943396224,73.0754716981132,190.37735849056602,29
31,15.0,52.4,90.2,223.53333333333333,29
32,25.0,55.96,72.48,192.24,29
33,15.0,54.46666666666667,215.26666666666668,170.73333333333332,29
34,15.0,63.4,90.0,225.46666666666667,29
35,4.0,59.0,211.25,190.5,29
36,30.0,68.86666666666666,109.8,205.0,29
37,95.0,73.3578947368421,140.37894736842105,289.63157894736844,29
38,55.0,87.27272727272727,108.27272727272727,369.4909090909091,29
39,20.0,102.45,110.65,196.2,29
40,35.0,44.542857142857144,58.97142857142857,161.42857142857142,29
41,5.0,44.6,65.4,165.2,29
42,3.0,50.666666666666664,61.666666666666664,171.66666666666666,29
43,7.0,57.714285714285715,212.57142857142858,180.42857142857142,29
44,45.0,57.37777777777778,217.88888888888889,176.0,29
45,1.0,55.0,134.0,170.0,29
46,19.0,57.89473684210526,224.42105263157896,172.47368421052633,29
47,2.0,60.0,222.5,173.5,29
48,55.0,71.85454545454546,115.85454545454546,198.96363636363637,29
49,57.0,83.50877192982456,126.7719298245614,227.7719298245614,29
50,18.0,88.83333333333333,151.88888888888889,203.0,29
51,48.0,100.4375,116.52083333333333,180.22916666666666,29
52,49.0,102.20408163265306,106.40816326530613,210.6734693877551,29
53,46.0,103.56521739130434,77.3913043478261,193.91304347826087,29
54,14.0,104.21428571428571,114.92857142857143,177.42857142857142,29
55,26.0,134.0,62.15384615384615,163.6153846153846,29
56,9.0,139.77777777777777,62.55555555555556,157.33333333333334,29
15,189.0,103.55555555555556,93.12698412698413,311.2962962962963,30
16,136.0,56.213235294117645,189.375,451.66911764705884,30
18,145.0,86.60689655172413,175.22758620689655,289.2758620689655,30
19,169.0,53.10650887573964,206.84615384615384,189.8343195266272,30
20,23.0,54.65217391304348,199.69565217391303,215.7826086956522,30
21,86.0,56.18604651162791,188.08139534883722,273.22093023255815,30
23,162.0,56.29012345679013,82.0246913580247,219.99382716049382,30
26,172.0,66.06395348837209,98.1453488372093,214.49418604651163,30
28,64.0,69.0,105.453125,203.15625,30
29,5.0,48.4,82.2,206.8,30
30,99.0,48.26262626262626,72.38383838383838,184.83838383838383,30
31,70.0,51.52857142857143,91.82857142857142,196.14285714285714,30
32,67.0,58.149253731343286,72.07462686567165,187.62686567164178,30
33,28.0,52.67857142857143,215.53571428571428,168.89285714285714,30
34,55.0,61.872727272727275,91.30909090909091,200.8909090909091,30
35,8.0,54.125,211.5,186.625,30
36,69.0,63.88405797101449,110.47826086956522,189.7391304347826,30
37,138.0,73.3768115942029,140.94927536231884,306.3550724637681,30
38,81.0,87.12345679012346,108.5679012345679,253.4814814814815,30
39,25.0,102.12,109.64,192.76,30
40,76.0,45.921052631578945,59.80263157894737,166.85526315789474,30
41,25.0,47.44,66.12,168.44,30
42,11.0,50.63636363636363,64.0909090909091,170.72727272727272,30
