filename,ref_pc,pipeline_pc,ref_cond_density,ref_dilute_density,pipeline_cond_density,pipeline_dilute_density,pipeline_background,error_pct
20240516_JABr_40uMDFHBI_20-40_Sample1_1_1.tif,4.780462776467427,11.765915140675869,390.4247408293461,81.67090909090909,666.3430725730443,56.63334,89.0,146.12502368171172
20240516_JABr_40uMDFHBI_20-40_Sample1_1_2.tif,9.03781903143521,12.468143900995958,827.8724394785847,91.60090909090908,806.355761589404,64.67328,93.0,37.95522855270106
20240516_JABr_40uMDFHBI_20-40_Sample1_1_3.tif,19.77431091029348,19.9036416083555,1516.5458336492532,76.69272727272727,953.0926456542502,47.885340000000014,99.0,0.6540339061559778
20240516_JABr_40uMDFHBI_20-40_Sample1_1_4.tif,10.583892531088944,14.7852529925814,793.3204755280132,74.95545454545454,802.1109159347553,54.25073999999999,92.0,39.69579669437735
20240516_JABr_40uMDFHBI_20-40_Sample1_2_1.tif,8.02311193846827,11.952870725667676,619.04872969596,77.15818181818182,663.034106162294,55.47070000000001,92.0,48.980480608247056
20240516_JABr_40uMDFHBI_20-40_Sample1_2_2.tif,4.599440759919959,3.2386269828271916,339.35928319623974,73.78272727272727,204.45536346889614,63.13026,87.0,-29.586505145387477
20240516_JABr_40uMDFHBI_20-40_Sample1_2_3.tif,2.5450496828063462,3.436269122073227,162.86929761042722,63.99454545454545,182.8861460957179,53.2223,95.0,35.01776194341954
20240516_JABr_40uMDFHBI_20-40_Sample1_4_1.tif,6.1293038949056,6.199249732008356,540.6046035306739,88.2,339.7555848724714,54.80591999999999,92.0,1.1411709763794289
20240516_JABr_40uMDFHBI_20-40_Sample1_4_2.tif,5.049124062902577,2.179965601172719,368.8293325694643,73.04818181818182,127.0,58.257799999999996,87.0,-56.82487548306493
20240516_JABr_40uMDFHBI_20-40_Sample1_4_3.tif,13.963474229377768,13.039981715809066,1338.2847582785278,95.84181818181818,757.6070289108134,58.09877999999999,88.0,-6.613629949097946
20240516_JABr_40uMDFHBI_20-40_Sample1_4_4.tif,9.321639529541017,6.631701985681201,584.3142625826474,62.68363636363637,332.2401788062056,50.09878,91.0,-28.856914444451427
20240516_JABr_40uMDFHBI_20-40_Sample2_5_1.tif,6.324415503843559,8.72824684662834,658.3026603264362,104.08909090909091,611.9740450538687,70.1142,76.0,38.00875102725132
