filename,ref_pc,pipeline_pc,ref_cond_density,ref_dilute_density,pipeline_cond_density,pipeline_dilute_density,pipeline_background,error_pct
20240614_40uMDFHBI_Tornado_Broccoli_Sample1_1_1.tif,3.552163284549726,1.0808881230421155,830.0824332909784,233.6836363636364,306.5329107752316,283.59356,95.0,-69.57098994453659
20240614_40uMDFHBI_Tornado_Broccoli_Sample1_2_1.tif,2.874010803531902,9.926560848584433,1120.6003269309358,389.9081818181818,551.6356629780626,55.57167999999999,88.0,245.39051963150516
20240614_40uMDFHBI_Tornado_Broccoli_Sample1_3_1.tif,2.0802368433697183,2.028684721433853,1101.126094927684,529.3272727272728,589.0530342323651,290.36204,94.0,-2.4781852172350525
20240614_40uMDFHBI_Tornado_Broccoli_Sample1_4_1.tif,3.2593886063111634,4.68951227890028,617.0111524163568,189.30272727272728,310.75306349795767,66.26554,76.0,43.87705319396295
20240614_40uMDFHBI_Tornado_Broccoli_Sample1_4_2.tif,2.5846283331463624,7.039434431599289,742.622461665976,287.32272727272726,382.48823299570194,54.335080000000005,87.0,172.35770579942255
20240614_40uMDFHBI_Tornado_Broccoli_Sample1_4_3.tif,2.7033406169817304,2.828979356502989,475.1022831050228,175.74636363636364,189.49012946141193,66.9818,80.0,4.647536412245881
20240614_40uMDFHBI_Tornado_Broccoli_Sample2_1_1.tif,3.100448110181104,2.599590955660088,463.73120525059664,149.5690909090909,145.86024096385543,56.108920000000005,84.0,-16.154347266007292
20240614_40uMDFHBI_Tornado_Broccoli_Sample2_1_2.tif,1.938592381042116,1.3502189460173561,162.83823529411765,83.99818181818182,105.3587725504068,78.03088,87.0,-30.35054923245246
20240614_40uMDFHBI_Tornado_Broccoli_Sample2_2_2.tif,2.206206036484607,8.41573562064065,810.4036577400392,367.3290909090909,433.9356946804339,51.56242000000001,89.0,281.45737440055126
20240614_40uMDFHBI_Tornado_Broccoli_Sample2_2_3.tif,4.686320330033836,8.397249928507609,628.4994606256743,134.11363636363637,411.7823266541733,49.03776,96.0,79.18642638854735
20240614_40uMDFHBI_Tornado_Broccoli_Sample2_2_4.tif,2.4096547521721927,1.9713296526979078,529.863364645602,219.8918181818182,305.38092381523694,154.91114,91.0,-18.19036934976494
20240614_40uMDFHBI_Tornado_Broccoli_Sample3_1_1.tif,2.729504713767909,10.590146927687861,1142.3076481835565,418.5036363636364,711.6595679641329,67.20016000000001,84.0,287.9878600051521
20240614_40uMDFHBI_Tornado_Broccoli_Sample3_1_2.tif,2.339511959968276,1.6193430338679988,377.0846645367412,161.1809090909091,118.20161290322581,72.99356,85.0,-30.78287003542579
20240614_40uMDFHBI_Tornado_Broccoli_Sample3_1_3.tif,2.120803616758939,2.9900386380484285,209.86315789473684,98.95454545454544,158.45034013605442,52.99273999999998,84.0,40.98611556584737
20240614_40uMDFHBI_Tornado_Broccoli_Sample3_1_4.tif,4.345316418682592,3.953171938754868,722.1915887850467,166.2,236.25966058747042,59.76458,80.0,-9.024532212239084
20240614_40uMDFHBI_Tornado_Broccoli_Sample3_2_1.tif,2.337961754108283,1.8120452629885015,616.0104138120033,263.4818181818182,396.9449319877139,219.05906,84.0,-22.49465758777436
20240614_40uMDFHBI_Tornado_Broccoli_Sample3_2_2.tif,2.844100053460235,2.009650773613809,558.4416310424202,196.35090909090908,375.93098112039615,187.06284,71.0,-29.339659792601342
20240614_40uMDFHBI_Tornado_Broccoli_Sample3_2_3.tif,3.55404049509177,3.801110723929275,547.5225548902196,154.05636363636364,223.23079435055922,58.72778,88.0,6.95181242810025
