filename,ref_pc,pipeline_pc,ref_cond_density,ref_dilute_density,pipeline_cond_density,pipeline_dilute_density,pipeline_background,error_pct
20240516_JABr_40uMDFHBI_20-40_Sample1_1_1.tif,4.780462776467427,9.72114353748873,390.4247408293461,81.67090909090909,550.540827147402,56.63334,89.0,103.3515162034641
20240516_JABr_40uMDFHBI_20-40_Sample1_1_2.tif,9.03781903143521,10.061583040021201,827.8724394785847,91.60090909090908,650.7155771905424,64.67328,93.0,11.327555962618298
20240516_JABr_40uMDFHBI_20-40_Sample1_1_3.tif,19.77431091029348,15.72947038833902,1516.5458336492532,76.69272727272727,753.2110375655462,47.885340000000014,99.0,-20.4550264244552
20240516_JABr_40uMDFHBI_20-40_Sample1_1_4.tif,10.583892531088944,11.783873033066815,793.3204755280132,74.95545454545454,639.2838321099191,54.25073999999999,92.0,11.337799381967162
20240516_JABr_40uMDFHBI_20-40_Sample1_2_1.tif,8.02311193846827,9.520054040870125,619.04872969596,77.15818181818182,528.0840616848946,55.47070000000001,92.0,18.657873826046142
20240516_JABr_40uMDFHBI_20-40_Sample1_2_2.tif,4.599440759919959,2.7471191646361803,339.35928319623974,73.78272727272727,173.42634711446487,63.13026,87.0,-40.27275688438291
20240516_JABr_40uMDFHBI_20-40_Sample1_2_3.tif,2.5450496828063462,2.9194495276247796,162.86929761042722,63.99454545454545,155.3798185941043,53.2223,95.0,14.710905148444663
20240516_JABr_40uMDFHBI_20-40_Sample1_4_1.tif,6.1293038949056,5.004920534247623,540.6046035306739,88.2,274.2992744063325,54.80591999999999,92.0,-18.344389182473282
20240516_JABr_40uMDFHBI_20-40_Sample1_4_2.tif,5.049124062902577,3.500663005423603,368.8293325694643,73.04818181818182,200.1392052134771,57.17179999999999,87.0,-30.66791463604509
20240516_JABr_40uMDFHBI_20-40_Sample1_4_3.tif,13.963474229377768,10.198396816391949,1338.2847582785278,95.84181818181818,592.5144129882561,58.09877999999999,88.0,-26.96375809585031
20240516_JABr_40uMDFHBI_20-40_Sample1_4_4.tif,9.321639529541017,5.326293530380369,584.3142625826474,62.68363636363637,266.8408077939494,50.09878,91.0,-42.860979407099784
20240516_JABr_40uMDFHBI_20-40_Sample2_5_1.tif,6.324415503843559,7.240471862511271,658.3026603264362,104.08909090909091,507.65989226248774,70.1142,76.0,14.484442998898375
20240516_JABr_40uMDFHBI_20-40_Sample2_5_2.tif,6.8732146278526525,7.1412726758078,483.1932367149759,70.30090909090909,452.23994515539306,63.32764,84.0,3.9000389551183665
20240516_JABr_40uMDFHBI_20-40_Sample2_5_3.tif,4.55825275244962,6.09000516184236,331.24408365437534,72.66909090909091,434.8759411975619,71.40814,79.0,33.60393757387785
20240516_JABr_40uMDFHBI_20-40_Sample2_5_4.tif,6.019577067052444,4.3806960012718745,415.29609419873634,68.99090909090908,263.32197197197195,60.10962000000001,86.0,-27.22585071218412
20240516_JABr_40uMDFHBI_20-40_Sample2_5_5.tif,6.727580527127384,11.995351182236108,497.0030694326842,73.87545454545455,702.0811872996173,58.529439999999994,84.0,78.30111633547425
20240516_JABr_40uMDFHBI_20-40_Sample2_5_6.tif,12.150934499553983,8.32429778731675,894.087853085363,73.58181818181818,532.8917433579396,64.01641999999998,82.0,-31.492530162002723
20240516_JABr_40uMDFHBI_20-40_Sample3_3_1.tif,8.18488010140486,6.706263748169231,534.2717690192484,65.27545454545455,370.69516669325253,55.275960000000005,88.0,-18.06521702110013
20240516_JABr_40uMDFHBI_20-40_Sample3_3_10.tif,3.6096973482864656,3.3435675525591058,205.4770992366412,56.92363636363636,171.94630495790457,51.426,95.0,-7.372634602003197
20240516_JABr_40uMDFHBI_20-40_Sample3_3_11.tif,16.95129741069744,8.324003722194046,1361.651490190205,80.32727272727273,466.0268399903836,55.9859,84.0,-50.894592192447604
20240516_JABr_40uMDFHBI_20-40_Sample3_3_14.tif,12.968998635548576,6.730360403563321,907.6412645082468,69.98545454545454,398.33476519839826,59.18476,85.0,-48.104240021160024
20240516_JABr_40uMDFHBI_20-40_Sample3_3_15.tif,6.40922419254503,,426.2017556693489,66.49818181818182,,56.779439999999994,81.0,
20240516_JABr_40uMDFHBI_20-40_Sample3_3_2.tif,9.045433947129268,3.6290119064378716,633.550416778704,70.0409090909091,231.68453941461664,63.842319999999994,89.0,-59.88017902016073
